id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12640882,Chinatown and Kensington Market,68652251,Tamara,,Kensington-Chinatown,43.65420862,-79.39796749,Private room,65,1,0,,,1,31
11755970,Cozy Townhouse with yard & parking,62557170,James,,Kensington-Chinatown,43.6513193,-79.39509445,Entire home/apt,165,2,68,6/1/2017,4.59,1,276
12116444,Central Toronto,45693789,Erika,,Kensington-Chinatown,43.65475786,-79.40267285,Shared room,50,1,0,,,1,0
7823702,Studio in Fun Neighbourhood,41186280,Daniel,,Kensington-Chinatown,43.65337122,-79.40180227,Entire home/apt,76,1,148,5/18/2017,6.76,3,103
19036909,Kensington Place Loft (203A),122534531,Marina,,Kensington-Chinatown,43.65455908,-79.40216913,Entire home/apt,127,1,0,,,9,348
16737266,Affordable room in the Heart of Chinatown,10081701,Kianna,,Kensington-Chinatown,43.65320886,-79.3938693,Private room,91,1,8,5/14/2017,1.79,1,84
9526699,Charming apartment Toronto,5700952,Michael,,Kensington-Chinatown,43.64906092,-79.40170997,Entire home/apt,86,1,0,,,1,365
2515109,Great Entertainment District 1BDRM,12874802,Mark,,Kensington-Chinatown,43.65242891,-79.38801327,Entire home/apt,149,1,224,5/21/2017,5.75,5,284
12079150,Bright and peaceful escape downtown,10328907,Kyla,,Kensington-Chinatown,43.65282431,-79.38859422,Entire home/apt,93,2,2,4/13/2016,0.14,1,0
15326455,Comfortable & Private Bedroom1 Downtown Toronto,3306458,Lucy,,Kensington-Chinatown,43.65516995,-79.394265,Private room,59,4,4,4/16/2017,0.59,1,63
16243949,KENSINGTON MARKET!!! SLEEPS 4,10011884,Paul,,Kensington-Chinatown,43.65365205,-79.40061123,Entire home/apt,95,2,11,5/30/2017,1.82,3,48
15072588,"2 story townhouse located Queen W dwtn, prking inc",63965214,Sean,,Kensington-Chinatown,43.65032633,-79.40419379,Entire home/apt,153,3,13,5/16/2017,1.58,2,3
1202734,3 beds @ Kensington w. free parking,2929374,Brahm,,Kensington-Chinatown,43.65623119,-79.39859635,Entire home/apt,80,1,195,6/1/2017,4.02,4,303
15849978,Special Opportunity in Downtown TO,102413232,Asin,,Kensington-Chinatown,43.65701384,-79.40219009,Private room,107,3,0,,,2,89
17586604,Shared room available! (FEMALE only),119471211,Cindy,,Kensington-Chinatown,43.65487518,-79.39176892,Shared room,20,1,0,,,1,0
2906218,Beautiful Apt in Victorian Home,14845797,Marty,,Kensington-Chinatown,43.65613618,-79.40414198,Entire home/apt,149,2,86,6/1/2017,2.68,1,267
14769025,Beautiful condo in trendy DT location,49410148,Geetha,,Kensington-Chinatown,43.65218548,-79.39070989,Entire home/apt,91,2,14,5/2/2017,1.58,3,192
973560,Huge Queen W apt - 2 beds / 2baths,2519539,David,,Kensington-Chinatown,43.64965772,-79.39682206,Entire home/apt,300,30,17,11/8/2015,0.35,1,302
3027364,Stay in the heart of downtown,15421263,Tanya (Toni),,Kensington-Chinatown,43.64894813,-79.40338962,Entire home/apt,204,4,8,9/12/2016,0.23,2,290
12965381,Private Room in an oasis deep in downtown toronto,24113111,Varun,,Kensington-Chinatown,43.65476483,-79.39078629,Private room,100,1,0,,,1,0
447884,House available during TIFF,200354,Ayla,,Kensington-Chinatown,43.65646198,-79.40309574,Private room,200,2,1,3/31/2014,0.03,1,0
16569697,Luxury 1Bd in the Heart of Kensington Market - 304,55175789,Ben,,Kensington-Chinatown,43.65626924,-79.40078369,Entire home/apt,155,2,4,5/5/2017,0.77,8,60
18568458,Entire Queen West by the Park & Kensington Market,21837301,Lucan,,Kensington-Chinatown,43.65126521,-79.40283746,Entire home/apt,126,2,1,5/14/2017,1,2,0
17846519,Baldwin Village Studio Apartment,122091081,Z,,Kensington-Chinatown,43.65641402,-79.39833229,Entire home/apt,70,2,8,5/27/2017,8,1,14
578210,FILM FEST Luxury Celeb SKY Condo !,2844161,Suzanne,,Kensington-Chinatown,43.65451369,-79.3937671,Entire home/apt,131,180,22,11/13/2015,0.37,6,54
10702255,Clean Room AMAZING LOCATION,55296043,Nicola,,Kensington-Chinatown,43.65473148,-79.39070595,Private room,97,1,16,9/18/2016,0.98,2,365
18160345,Your perfect stay in the heart of downtown Toronto,10618647,Nadia,,Kensington-Chinatown,43.65697653,-79.40072673,Entire home/apt,91,2,1,5/2/2017,0.91,1,0
1880721,Light-filled Kensington Market Loft,528948,Mielle,,Kensington-Chinatown,43.65513465,-79.4034925,Entire home/apt,146,2,214,5/29/2017,5.15,3,237
16764898,1 room in 2 bed apartment in Kensington Market!,111278457,Michael,,Kensington-Chinatown,43.65626364,-79.39937963,Private room,41,15,0,,,1,153
13999221,Toronto Downtown 1 Bedroom Suite,50816345,Barry,,Kensington-Chinatown,43.65035333,-79.39048878,Entire home/apt,130,365,3,8/25/2016,0.3,1,0
17028304,Cozy Queen West basement apartment,21422118,Alex,,Kensington-Chinatown,43.64893212,-79.40143905,Entire home/apt,91,2,2,4/21/2017,0.58,1,0
14406706,Queen West Art filled Victorian Home,3208770,Paula,,Kensington-Chinatown,43.6496792,-79.3995529,Entire home/apt,280,7,0,,,2,41
11750535,Cozy & Spacious 1BE/1BA Heart Of Kensington Market,20408425,Nick,,Kensington-Chinatown,43.65587553,-79.40360478,Entire home/apt,249,3,11,11/12/2016,0.86,9,68
18041801,Best Place Downtown Toronto,27403778,Yuhui,,Kensington-Chinatown,43.65584124,-79.39310334,Private room,70,2,4,5/11/2017,2.22,1,101
8342442,Toronto Downtown -  Nice and Comfy!,43968015,Frida,,Kensington-Chinatown,43.6562369,-79.39296859,Private room,69,2,59,5/12/2017,2.83,2,148
17025342,Minimalist Kensington Market Loft,14488413,Nina,,Kensington-Chinatown,43.65686308,-79.400579,Entire home/apt,114,3,1,5/31/2017,1,1,70
18686344,Your home away from home!,117843789,Maggie,,Kensington-Chinatown,43.65614667,-79.40617974,Entire home/apt,150,2,2,5/28/2017,2,1,127
13157996,2 QUEEN BEDS +Sofa Sleeper Queen St W/Parking Safe,67041866,Milena,,Kensington-Chinatown,43.65079623,-79.3870215,Entire home/apt,295,1,87,6/2/2017,7.02,6,323
7650678,Cozy 1br apt in Kensington Market,29443131,Nick,,Kensington-Chinatown,43.65620936,-79.39810366,Entire home/apt,74,4,76,5/1/2017,3.43,2,7
16302376,Artist Owned Studio Apartment in Kensington Market,106664220,Sam And Bri,,Kensington-Chinatown,43.65613516,-79.40331772,Entire home/apt,100,2,13,5/11/2017,2.32,1,121
12213616,Large Studio Styled Bedroom in Downtown Core,31185074,Josselyn,,Kensington-Chinatown,43.6530257,-79.39702639,Private room,50,7,0,,,1,0
17546262,"Beautiful, BRIGHT apartment in heart of downtown",119040862,Cici,,Kensington-Chinatown,43.65503364,-79.39454688,Entire home/apt,101,2,19,5/15/2017,6.33,3,100
10926633,Downtown Condo Close to Everything,56641718,Sean,,Kensington-Chinatown,43.65121201,-79.3890205,Entire home/apt,150,120,2,1/3/2017,0.27,1,149
16722062,Luxury Furnished Studio at Old Downtown Toronto.,7135549,Atlas,,Kensington-Chinatown,43.65637841,-79.40338382,Entire home/apt,78,3,1,2/3/2017,0.25,18,364
16140709,Kensington Hospitality,105312034,Taras,,Kensington-Chinatown,43.65646219,-79.40604084,Entire home/apt,114,1,19,5/28/2017,4.52,1,138
6730812,Gardens at Queen,17762192,Lucy,,Kensington-Chinatown,43.64983076,-79.40494024,Entire home/apt,126,2,11,8/24/2016,0.47,1,29
1163847,Private Room in Kensington Market 2,794394,Jesse,,Kensington-Chinatown,43.65439479,-79.40217686,Private room,80,7,3,9/8/2015,0.07,2,365
9812754,Downtown Travelers Home,50514304,May,,Kensington-Chinatown,43.65288578,-79.3956139,Private room,47,1,70,5/20/2017,4.06,9,78
9877141,Beautiful & spacious downtown condo,42060037,Ritika,,Kensington-Chinatown,43.65307634,-79.38960015,Entire home/apt,69,3,10,6/10/2016,0.6,1,0
6437143,Downtown Apt. Fully Furbished!,33370359,Charlie,,Kensington-Chinatown,43.65675551,-79.39310989,Private room,35,2,27,9/3/2016,1.09,1,172
6763562,Sunny Spadina Apartment,5683874,Daniel,,Kensington-Chinatown,43.65744659,-79.39670175,Entire home/apt,120,2,7,10/23/2016,0.31,1,0
18226682,Kensington Place Loft 201(B),122534531,Marina,,Kensington-Chinatown,43.65515604,-79.40149339,Entire home/apt,127,1,5,5/21/2017,3.26,9,327
18330068,Spacious Bedroom in the Heart of Downtown,34336341,Rena,,Kensington-Chinatown,43.65554655,-79.3929553,Private room,55,2,2,5/28/2017,2,1,41
242847,Amazing Loft in Kensington Market,511173,Kristin,,Kensington-Chinatown,43.65506873,-79.40083481,Entire home/apt,141,2,63,5/14/2017,0.95,3,259
7024331,Downtown Apt @ DundasW & St Patrick,4869966,Denis,,Kensington-Chinatown,43.65472815,-79.39149812,Entire home/apt,107,5,1,7/29/2015,0.04,1,0
8629852,"Cool, Central & Spacious Home",1356482,Pamela & Adrien,,Kensington-Chinatown,43.64811818,-79.40156719,Entire home/apt,209,3,14,4/10/2017,0.74,1,0
9254288,A Kensington Market Delight In Heart of Downtown,20408425,Nick,,Kensington-Chinatown,43.65530981,-79.40380291,Entire home/apt,141,3,56,5/16/2017,3.69,9,68
13251282,Downtown New Reno 3 Bedroom Duplex for 8,74524134,Limin,,Kensington-Chinatown,43.65819672,-79.39260103,Entire home/apt,249,2,28,5/18/2017,2.51,1,277
16337877,Lovely Unit In Kensington Market.,53955322,Sindy,,Kensington-Chinatown,43.65514026,-79.40262103,Entire home/apt,68,1,32,4/28/2017,5.68,5,303
16002393,Cozy Baldwin Village apartment,6786207,Kiri,,Kensington-Chinatown,43.6552283,-79.39366025,Entire home/apt,91,2,4,5/28/2017,1.24,1,220
17247576,Cozy 1 Bedroom  Apartment. Great for explorers!,83438100,Juan,,Kensington-Chinatown,43.65522496,-79.39015456,Private room,50,1,17,5/31/2017,5.26,1,91
18647049,Old Building 1br Apartment Downtown,24905056,Anthony,,Kensington-Chinatown,43.65615121,-79.39850856,Entire home/apt,86,1,1,5/14/2017,1,4,215
18558966,Four Bedroom Apartment Downtown,24905056,Anthony,,Kensington-Chinatown,43.6509153,-79.40544834,Entire home/apt,255,1,2,5/21/2017,2,4,255
8268149,Bright & Airy 1BDRM DT T.O. @ BAY & COLLEGE,43544823,Rick,,Kensington-Chinatown,43.65468901,-79.38975529,Entire home/apt,126,1,36,1/24/2017,1.74,4,339
15195193,DWNTN Spotless New 1-BR Private Condo Kensgtn Mkt,28374485,Fred,,Kensington-Chinatown,43.65644193,-79.40182661,Entire home/apt,135,2,5,5/24/2017,0.71,1,78
892352,King West Panoramic Cityscape Loft,4448135,Matthew,,Kensington-Chinatown,43.65043294,-79.39692606,Entire home/apt,259,2,96,2/26/2017,2.12,1,363
16555477,College and Spadina Area - Loft Apartment - 1 Br,47291261,Zaid,,Kensington-Chinatown,43.65690829,-79.40177742,Entire home/apt,180,3,0,,,1,364
18744567,Downtown Apartment - Amazing location,130397201,Aakash,,Kensington-Chinatown,43.65702824,-79.39102898,Private room,36,1,1,5/28/2017,1,1,149
564302,"Big, Quiet Kensington Market Room",2774870,Venetia,,Kensington-Chinatown,43.6549574,-79.40233259,Private room,41,3,57,5/23/2017,2.35,3,117
6822995,Modern condo in downtown core,35735340,Kosta,,Kensington-Chinatown,43.65252541,-79.39085538,Entire home/apt,180,3,0,,,1,0
13769759,Bright and Spacious Room in Kensington Market,6121313,Nicole,,Kensington-Chinatown,43.65297169,-79.40234162,Private room,65,1,5,7/31/2016,0.46,1,244
15664293,83 'W',94071526,Matthew,,Kensington-Chinatown,43.64804838,-79.40249067,Entire home/apt,100,2,18,6/2/2017,6.07,2,249
14588448,"Spacious, Bright Bdrm in very Convenient Location!",16353118,Amy,,Kensington-Chinatown,43.65661158,-79.39246499,Private room,72,3,18,5/25/2017,1.99,4,72
18389414,"Beautiful, Bright One bedroom Condo",32077308,Jodie,,Kensington-Chinatown,43.65064778,-79.38776869,Entire home/apt,176,3,2,5/11/2017,2,2,172
13769153,Sweet & Conveniently Located 3 Bedroom Apt!,16353118,Amy,,Kensington-Chinatown,43.65601814,-79.39217946,Entire home/apt,191,3,0,,,4,42
5403527,Cozy with Downtown Character,28009571,Andrew,,Kensington-Chinatown,43.65648635,-79.40023594,Private room,91,2,36,5/7/2017,1.31,1,15
12556850,Quiet oasis in the heart of Kensington Market,2505410,Elise,,Kensington-Chinatown,43.65675771,-79.40182523,Private room,70,2,21,4/30/2017,1.94,2,157
17651364,Bright Unit In Kensington Market,53955322,Sindy,,Kensington-Chinatown,43.65454485,-79.40277816,Private room,68,1,8,5/14/2017,3.81,5,345
14729409,Cool Downtown Loft Bedroom with Patio,1910258,Kyla,,Kensington-Chinatown,43.65699346,-79.39715974,Private room,55,1,1,8/28/2016,0.11,1,0
1349839,Bright Kensington Market Apartment,569339,Cara,,Kensington-Chinatown,43.65555129,-79.40058225,Entire home/apt,250,1,17,3/6/2017,0.36,5,365
14194770,Kensington Market Studio Hideaway,86081542,Bill,,Kensington-Chinatown,43.65504644,-79.40362049,Entire home/apt,99,2,56,6/2/2017,5.6,1,24
13428742,Sunny Queen Bed in Downtown Kensington Market!,10849461,Simone,,Kensington-Chinatown,43.6553177,-79.4037436,Private room,70,1,6,1/18/2017,1.09,1,17
6100937,"2 floor, 2 bedroom house in Kensington",379389,Stephanie,,Kensington-Chinatown,43.65310423,-79.39936378,Entire home/apt,180,3,0,,,1,0
17962475,"The Foxy House, Room B",119385570,Cici,,Kensington-Chinatown,43.65424095,-79.40641479,Private room,39,1,4,5/17/2017,2.18,7,45
17405388,Near AGO,109656006,Katherine,,Kensington-Chinatown,43.65368249,-79.39466003,Private room,900,1,0,,,1,83
11759175,Cozy Unit In Kensington Market,53955322,Sindy,,Kensington-Chinatown,43.65540201,-79.40302267,Entire home/apt,68,1,23,5/30/2017,1.58,5,310
17962375,The Foxy House.  Room C.,119385570,Cici,,Kensington-Chinatown,43.65573619,-79.40587787,Private room,45,1,1,4/9/2017,0.54,7,40
18520456,"Big, Bright Victorian Attic room across from AGO",107157336,Peri,,Kensington-Chinatown,43.65457474,-79.39439222,Private room,78,2,4,5/21/2017,4,4,52
16226547,Private bedroom across from Kensington Market,46409051,Kathleen,,Kensington-Chinatown,43.65642517,-79.40427537,Private room,50,1,1,12/23/2016,0.18,1,0
13561397,"King West Condo Loft, high ceilings, glass windows",7524309,Donald,,Kensington-Chinatown,43.64841926,-79.39799115,Entire home/apt,150,3,23,5/13/2017,1.95,1,358
18617630,Great location! Studio condo with full kitchen,39382541,Ryan,,Kensington-Chinatown,43.64831422,-79.39862086,Entire home/apt,91,1,2,5/29/2017,2,1,24
13374702,Clean Basement Unit In Kensington Market,53955322,Sindy,,Kensington-Chinatown,43.6548787,-79.40455168,Entire home/apt,58,1,57,5/31/2017,4.89,5,319
14488682,2BR OCAD/Dundas Sq/Ent. District,52269380,Silvie&Andrew,,Kensington-Chinatown,43.65148806,-79.38730097,Entire home/apt,101,2,48,5/14/2017,5.09,6,120
7914461,"Huge, bright loft in Kensington Mkt",1089663,Leeor,,Kensington-Chinatown,43.65647879,-79.40053285,Entire home/apt,199,2,13,5/8/2017,0.61,1,349
10557232,Private Space.(Not for sleep),54451590,Christian,,Kensington-Chinatown,43.64942826,-79.3980131,Shared room,1500,1,0,,,1,365
6362819,Big Room in Best Neighbourhood,2994306,David,,Kensington-Chinatown,43.65328862,-79.39119609,Private room,72,1,17,2/27/2017,0.68,3,327
6337453,Fully Renovated 1 Bedroom Condo,3941039,Jovana,,Kensington-Chinatown,43.65193109,-79.39025025,Entire home/apt,80,3,16,8/14/2016,0.73,1,0
18355006,Best Value in Heart of Downtown,22226019,Netta,,Kensington-Chinatown,43.65305495,-79.39084401,Entire home/apt,150,3,0,,,1,1
18584271,Cozy shared Bedroom with own balcony Kensington M,123527806,Soudi,,Kensington-Chinatown,43.65465356,-79.40230137,Shared room,36,1,4,5/19/2017,4,2,297
17273475,Room In Downtown Toronto,36737174,Haider,,Kensington-Chinatown,43.6549573,-79.39519223,Private room,45,2,0,,,1,0
13751928,Private Room - Double Bed,80576829,Patrick,,Kensington-Chinatown,43.65162173,-79.39108543,Private room,89,1,6,7/29/2016,0.54,2,0
8115809,Private Studio in Kensington Market,1916855,Manja & Joanne,,Kensington-Chinatown,43.65472541,-79.39861831,Entire home/apt,109,1,112,6/1/2017,5.29,2,164
16940789,"Awesome Place,Brilliant Location,Spectacular View!",41296437,Ahmed,,Kensington-Chinatown,43.65198728,-79.38974703,Entire home/apt,91,1,10,3/15/2017,2.68,1,0
639314,Kensington Shared Victorian House 1,958382,Susan,,Kensington-Chinatown,43.65629879,-79.40172393,Private room,59,1,134,6/1/2017,3.3,3,3
17762319,"Kensington Market, Giant room w/ a view!",17791568,Jackie,,Kensington-Chinatown,43.65477575,-79.40351737,Private room,91,2,3,5/30/2017,3,1,99
18614225,Kensington Place Loft 202(C),122534531,Marina,,Kensington-Chinatown,43.65316166,-79.40003245,Entire home/apt,127,1,3,5/21/2017,3,9,352
2403096,DOWNTOWN TORONTO Queen St SPADINA - Super Central,593866,Chimmy,,Kensington-Chinatown,43.64922755,-79.40078436,Private room,66,19,80,4/15/2017,2.19,2,205
9994521,Quiet 3 BR oasis in the heart of Kensington Market,2505410,Elise,,Kensington-Chinatown,43.65536998,-79.40218274,Entire home/apt,315,2,8,5/19/2017,0.5,2,20
17858770,College Backpackers in Kensington Market,8105942,Hanna,,Kensington-Chinatown,43.65588556,-79.40259589,Private room,80,1,1,4/2/2017,0.48,1,28
16548328,INCREDIBLE 2 STOREY LOFT - STUNNING VIEWS,55175789,Ben,,Kensington-Chinatown,43.65677807,-79.40221894,Entire home/apt,226,2,24,5/22/2017,4.62,8,84
17137744,"3 king bedrooms, Industrial Loft",9443058,Elias,,Kensington-Chinatown,43.65368655,-79.39426396,Entire home/apt,262,1,16,5/23/2017,4.57,2,246
16548240,Luxury 1bd in the heart of Kensington Market - 203,55175789,Ben,,Kensington-Chinatown,43.65708523,-79.40154827,Entire home/apt,155,2,21,5/30/2017,4.04,8,93
18252448,"4 bedroom 3 bathroom, large loft unit in Trinity",119385570,Cici,,Kensington-Chinatown,43.65545157,-79.40651538,Entire home/apt,139,1,0,,,7,31
15223941,Cozy Room in a Warm Annex Home,47895200,Steve,,Casa Loma,43.67660987,-79.41268436,Private room,36,2,3,11/1/2016,0.38,3,0
16070944,Cosy room in Annex communal home,47895200,Steve,,Casa Loma,43.67672975,-79.41360202,Private room,41,6,0,,,3,0
18613986,Home away from home.,129293723,Jerry,,Casa Loma,43.67996646,-79.4157424,Private room,86,1,0,,,1,75
16204017,Cozy Private Toronto Apartment Casa Loma Location,14720783,Dovran,,Casa Loma,43.67749133,-79.4155056,Entire home/apt,115,2,16,5/28/2017,3.24,4,152
10406485,"Fantastic area, bright & beautiful",53585883,Pia,,Casa Loma,43.67633631,-79.41406959,Entire home/apt,93,3,13,2/15/2017,0.81,1,118
3724315,In the heart of Toronto,17718736,Michael,,Casa Loma,43.67660844,-79.40186824,Entire home/apt,161,4,5,9/28/2016,0.15,1,264
13968157,Comfy Forest Hill Apartment Close to TTC Subway,81665015,Justan,,Casa Loma,43.68837127,-79.41153961,Entire home/apt,78,1,12,4/30/2017,1.14,1,33
13682965,Large modern two bed in Annex with parking,10308557,Charlotte,,Casa Loma,43.67725329,-79.41440358,Entire home/apt,91,1,1,7/4/2016,0.09,1,0
3729517,Eclectic Vintage Gem,3382576,Katie,,Casa Loma,43.68732348,-79.4030985,Entire home/apt,119,2,19,8/8/2016,0.55,1,88
14819407,Eclectic Apartment with Castle Views!,17403496,Ben,,Casa Loma,43.67950162,-79.40927522,Private room,120,1,7,5/29/2017,0.8,1,354
15659257,homely bedroom downtown below $50 by subway,90136800,Linda,,Casa Loma,43.68745422,-79.40575228,Private room,69,3,10,5/30/2017,2.22,1,41
5396761,Furnished Room in Midtown!,27977302,Heather,,Casa Loma,43.68339853,-79.40151539,Private room,45,1,2,6/1/2017,0.95,1,273
13684717,"Cozy and bright, entire apartment, lots of plants!",19734974,Sarah,,Casa Loma,43.67801425,-79.40407396,Entire home/apt,100,1,14,9/11/2016,1.26,1,0
796501,Stunning modern bachelor apartment,4195876,Dale,,Casa Loma,43.6824913,-79.40460286,Private room,145,1,39,5/29/2017,0.86,1,363
13710156,St Clair Bedroom,80048128,Myriam,,Casa Loma,43.6850166,-79.40853447,Entire home/apt,105,1,0,,,1,0
18636894,Posh Boutique Condo steps to Casa Loma!,129487451,Ashley,,Casa Loma,43.67681721,-79.40554265,Entire home/apt,159,1,0,,,1,27
18371972,Basic apartment in Forest Hill South,11933525,John,,Casa Loma,43.68434017,-79.40790926,Private room,276,1,0,,,1,85
6834155,"Central, Castle view  restored home",34281493,Ruth Ann,,Casa Loma,43.67841138,-79.41040665,Entire home/apt,65,5,41,5/27/2017,1.77,1,173
16267754,Cozy Apartment steps from Casa Loma,17070560,Matthew,,Casa Loma,43.67895607,-79.40872322,Entire home/apt,59,2,2,12/21/2016,0.36,1,10
940553,Stylish Apt+Fab Deck+Free Parking. Very Clean!,1631066,Susanne,,Casa Loma,43.67789678,-79.41007725,Entire home/apt,182,5,27,5/31/2017,0.55,1,17
14503414,Luxury home in a great area near Yorkville.,71119588,Jason,,Casa Loma,43.67973639,-79.40022353,Entire home/apt,250,14,1,10/8/2016,0.13,1,26
